,year,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,city,statezip,country
355,2014,953,3,1,186,1079,1,0,0,4,188,0,73,0,3,98008,0
356,2014,866,6,3,390,861,2,0,0,4,388,0,6,34,35,98112,0
357,2014,1141,2,1,78,419,1,0,0,5,82,0,25,0,35,98119,0
358,2014,964,4,2,233,2969,2,0,0,3,232,0,104,47,42,98077,0
359,2014,866,3,1,254,2271,1,0,2,4,96,118,52,0,3,98004,0
360,2014,1438,3,2,321,477,3,0,0,3,320,0,108,0,32,98056,0
361,2014,953,4,2,233,327,1,0,0,4,130,79,30,0,35,98115,0
362,2014,774,3,2,124,2887,1,0,0,3,126,0,54,49,42,98077,0
363,2014,160,3,1,42,902,1,0,0,3,27,15,39,16,35,98108,0
364,2014,155,3,2,73,337,2,0,0,3,77,0,102,0,40,98178,0
365,2014,739,3,1,90,1742,1,0,0,4,93,0,76,36,31,98052,0
366,2014,866,5,3,307,365,1,0,0,5,180,96,32,46,35,98109,0
367,2014,1081,3,2,157,382,2,0,0,4,161,0,91,0,19,98033,0
368,2014,1181,3,1,91,856,1,0,0,5,94,0,18,0,35,98116,0
369,2014,505,4,2,260,1235,2,0,0,3,259,0,89,0,14,98023,0
370,2014,357,3,2,80,2058,1,0,0,3,84,0,67,54,32,98058,0
371,2014,199,3,1,83,1408,1,0,0,4,87,0,55,53,10,98148,0
372,2014,986,6,2,310,2452,1,0,2,5,187,90,40,0,6,98166,0
373,2014,866,4,3,424,2663,2,0,1,4,365,55,90,0,23,98040,0
374,2014,686,3,2,127,200,3,0,0,3,120,5,108,0,35,98103,0
375,2014,455,2,2,128,3083,1,0,0,2,131,0,72,0,38,98065,0
376,2014,712,3,1,115,1335,1,0,0,3,118,0,79,58,31,98052,0
377,2014,160,3,1,101,2465,1,0,0,4,105,0,60,45,0,98001,0
378,2014,1475,3,3,282,512,2,0,0,3,173,85,12,44,35,98105,0
379,2014,508,3,1,134,1822,1,0,0,3,138,0,88,44,32,98059,0
380,2014,1406,4,2,178,1118,1,0,0,5,180,0,41,0,35,98103,0
381,2014,1510,3,2,194,2499,2,1,4,3,195,0,107,0,6,98166,0
382,2014,901,3,1,107,83,3,0,0,3,111,0,112,1,35,98103,0
383,2014,896,2,1,63,32,2,0,0,3,43,18,105,0,35,98119,0
384,2014,422,2,1,33,111,2,0,0,3,36,0,107,0,35,98144,0
385,2014,884,3,2,238,641,2,0,0,3,237,0,111,0,17,98028,0
386,2014,755,2,1,51,53,3,0,0,3,54,0,108,0,35,98103,0
387,2014,741,2,1,45,77,2,0,0,3,49,0,110,0,35,98119,0
388,2014,1509,4,2,464,2831,2,0,0,3,455,0,89,0,42,98077,0
389,2014,516,3,2,141,2086,1,0,0,4,145,0,72,0,32,98059,0
390,2014,1412,4,3,423,2339,1,0,1,3,273,133,113,3,32,98056,0
391,2014,1335,4,2,304,2061,2,0,0,3,304,0,96,0,16,98027,0
392,2014,801,4,1,157,810,1,0,0,5,57,75,26,0,35,98117,0
393,2014,146,4,1,110,1538,1,0,0,4,114,0,83,0,1,98092,0
394,2014,234,3,2,172,608,2,0,0,3,174,0,103,0,9,98042,0
395,2014,237,2,1,43,2719,1,0,0,4,47,0,84,0,41,98070,0
396,2014,1106,3,3,262,2897,1,0,0,4,143,91,76,36,42,98077,0
397,2014,1470,4,3,416,2083,2,0,0,3,412,0,76,0,33,98074,0
398,2014,654,4,2,278,2186,2,0,0,3,277,0,88,44,14,98023,0
399,2014,307,3,1,101,1621,1,0,3,4,34,60,12,33,32,98057,0
400,2014,1095,4,2,231,1350,2,0,0,3,230,0,89,0,16,98029,0
401,2014,1029,4,2,261,1260,2,0,0,3,260,0,84,0,20,98155,0
402,2014,237,2,1,28,1412,1,0,0,1,31,0,28,0,35,98146,0
403,2014,762,4,2,142,902,1,0,0,5,52,70,59,0,35,98144,0
404,2014,866,3,2,330,2157,1,1,4,3,330,0,101,0,33,98075,0
405,2014,92,2,1,19,2539,1,0,0,3,20,0,50,49,35,98178,0
406,2014,293,3,1,101,2911,1,0,0,3,105,0,22,57,13,98024,0
407,2014,614,3,2,113,196,2,0,0,3,92,13,103,0,16,98027,0
408,2014,874,2,1,171,375,1,0,0,4,69,76,10,0,35,98107,0
409,2014,907,3,2,208,874,2,0,2,3,207,0,99,0,38,98065,0
410,2014,370,3,1,55,2010,1,0,0,4,58,0,73,0,19,98034,0
411,2014,284,3,1,123,989,1,0,0,5,125,0,53,0,35,98125,0
412,2014,426,4,2,185,1182,1,0,0,3,75,85,77,48,32,98058,0
413,2014,600,3,3,107,105,3,0,0,3,111,0,105,0,35,98103,0
414,2014,866,4,2,413,1778,1,0,4,5,186,177,62,0,3,98006,0
415,2014,304,4,2,220,2393,1,0,0,4,76,110,77,0,1,98001,0
416,2014,253,3,2,179,1446,1,0,0,4,126,42,69,0,14,98023,0
417,2014,106,3,1,69,1525,1,0,0,4,74,0,59,0,18,98032,0
418,2014,866,4,4,538,2930,2,0,0,4,490,104,96,0,42,98072,0
419,2014,968,4,1,191,487,1,0,0,5,117,60,26,0,35,98126,0
420,2014,208,4,3,217,886,2,0,0,3,216,0,106,0,0,98001,0
421,2014,957,5,3,386,2946,1,0,0,4,241,123,76,36,16,98027,0
422,2014,1052,4,2,312,972,2,0,0,3,312,0,98,50,17,98028,0
423,2014,805,2,1,67,578,1,0,0,4,72,0,5,0,35,98112,0
424,2014,1298,4,2,343,443,2,0,0,3,192,119,19,40,35,98122,0
425,2014,253,3,2,109,2408,1,0,0,4,54,41,63,0,18,98032,0
426,2014,1072,4,2,254,2757,1,0,0,3,253,0,93,0,42,98077,0
427,2014,397,4,2,180,1261,1,0,0,3,114,54,84,0,18,98031,0
428,2014,1030,3,2,145,1946,1,0,0,4,103,30,80,0,31,98052,0
429,2014,917,3,2,104,1216,1,0,0,4,108,0,63,0,3,98008,0
430,2014,1060,4,2,286,487,2,0,0,3,285,0,101,0,31,98053,0
431,2014,335,4,2,191,2312,1,0,0,4,78,85,68,0,1,98001,0
432,2014,396,4,2,212,1448,1,0,0,4,104,80,77,0,32,98055,0
433,2014,432,3,2,96,210,3,0,0,3,100,0,107,0,35,98125,0
434,2014,877,3,1,157,2120,1,0,1,4,92,48,87,0,33,98074,0
435,2014,407,5,1,239,1456,1,0,0,4,74,125,56,0,6,98166,0
436,2014,539,2,1,109,2989,1,0,0,3,76,24,56,45,32,98055,0
437,2014,455,4,2,181,445,2,0,0,3,183,0,103,0,32,98058,0
438,2014,849,3,2,107,661,1,0,0,3,111,0,40,40,35,98117,0
439,2014,170,3,1,97,1906,1,0,0,3,101,0,77,48,4,98010,0
440,2014,220,3,1,77,1198,1,0,0,3,81,0,62,47,27,98045,0
441,2014,1349,4,2,311,2601,2,0,0,3,188,90,79,58,3,98004,0
442,2014,1405,4,2,420,1980,2,0,0,3,415,0,99,0,33,98075,0
443,2014,982,4,2,240,2381,2,0,0,4,239,0,78,44,3,98007,0
444,2014,1422,3,2,395,3005,2,0,0,3,392,0,87,44,31,98053,0
445,2014,432,4,1,117,2974,1,0,0,3,120,0,76,0,30,98051,0
446,2014,690,4,2,338,2917,2,0,0,3,338,0,92,0,30,98051,0
447,2014,226,3,1,52,936,1,0,0,3,38,14,47,56,35,98125,0
448,2014,810,4,2,180,1838,1,0,0,4,182,0,68,0,14,98023,0
449,2014,474,3,1,162,3016,1,0,0,4,166,0,79,0,11,98019,0
450,2014,147,3,2,191,1726,2,0,0,4,192,0,92,0,21,98038,0
451,2014,284,3,2,149,1809,1,0,0,4,153,0,69,0,32,98059,0
452,2014,866,5,4,520,2655,2,0,2,3,375,179,87,44,23,98040,0
453,2014,967,3,1,89,791,1,0,0,3,92,0,25,36,35,98115,0
454,2014,1062,4,3,250,2727,2,0,0,4,249,0,82,55,42,98072,0
455,2014,762,2,2,67,1052,1,0,0,3,36,30,40,40,35,98115,0
456,2014,419,4,2,238,1273,2,0,0,3,237,0,80,0,32,98055,0
457,2014,1338,4,3,296,346,2,0,0,3,249,34,106,0,35,98116,0
458,2014,1011,4,2,312,589,2,0,0,3,312,0,112,1,17,98028,0
459,2014,121,2,1,51,175,2,0,0,3,54,0,104,47,35,98133,0
460,2014,584,3,2,93,144,3,0,0,3,96,0,108,0,35,98103,0
461,2014,1372,4,3,393,3032,2,0,0,3,390,0,107,0,7,98014,0
462,2014,866,5,6,555,3021,2,0,0,3,504,90,110,0,16,98029,0
463,2014,428,3,2,48,18,2,0,0,3,28,20,107,0,35,98117,0
464,2014,997,5,2,338,1134,1,0,0,5,140,153,79,0,35,98146,0
465,2014,419,3,2,212,1120,2,0,0,3,211,0,103,0,21,98038,0
466,2014,1443,4,2,269,902,1,0,0,3,108,121,21,51,35,98103,0
467,2014,265,4,1,181,1794,1,0,0,3,61,91,62,47,18,98031,0
468,2014,632,3,2,95,103,3,0,0,3,88,6,106,0,35,98136,0
469,2014,1415,4,2,216,767,2,0,0,4,215,0,2,0,35,98122,0
470,2014,561,3,2,98,135,2,0,0,3,53,37,107,0,35,98136,0
471,2014,866,4,4,526,3000,1,0,0,3,427,159,101,0,31,98053,0
472,2014,1451,4,2,311,702,2,0,0,3,311,0,95,0,35,98105,0
473,2014,782,3,2,193,274,2,0,0,3,105,67,114,0,16,98029,0
474,2014,1474,4,2,365,2203,2,0,0,3,364,0,53,0,8,98004,0
475,2014,874,2,2,78,147,2,0,0,3,37,37,104,47,35,98112,0
476,2014,483,3,1,153,1155,1,0,0,4,157,0,52,0,36,98155,0
477,2014,173,1,1,28,286,1,0,0,5,31,0,41,0,35,98126,0
478,2014,866,3,1,129,1448,1,1,4,4,132,0,28,0,23,98040,0
479,2014,1019,3,2,274,3051,1,0,0,3,273,0,86,0,1,98092,0
480,2014,1460,4,3,502,2840,2,0,0,3,378,136,78,0,3,98005,0
481,2014,237,2,1,77,289,1,0,0,3,25,48,10,50,35,98126,0
482,2014,866,5,2,406,2595,1,0,0,4,244,138,75,0,3,98004,0
483,2014,1444,3,3,218,2249,1,0,0,5,146,57,28,17,23,98040,0
484,2014,977,4,2,272,3061,1,0,0,3,117,118,90,53,11,98019,0
485,2014,513,2,1,38,589,1,0,0,4,41,0,6,34,35,98118,0
486,2014,1312,4,2,328,691,2,0,0,3,317,7,100,0,3,98006,0
487,2014,1057,4,1,211,623,1,0,1,3,77,102,51,38,35,98117,0
488,2014,866,4,3,384,486,2,0,0,3,273,98,104,47,35,98103,0
489,2014,574,5,3,262,1936,1,0,0,3,92,127,104,47,35,98178,0
490,2014,679,3,2,222,2504,2,0,0,3,221,0,87,44,21,98038,0
491,2014,539,4,2,155,810,1,0,0,5,53,77,43,0,35,98106,0
492,2014,1523,3,2,321,2776,1,0,4,4,168,121,54,27,35,98116,0
493,2014,147,3,1,47,1425,1,0,0,4,50,0,66,0,32,98058,0
494,2014,1155,4,2,336,1107,2,0,0,3,336,0,99,0,33,98074,0
495,2014,1485,5,3,489,3074,1,0,0,4,353,142,103,0,42,98077,0
496,2014,77,3,1,98,1564,1,0,0,4,103,0,61,45,1,98092,0
497,2014,468,3,2,181,690,2,0,0,3,183,0,104,47,32,98058,0
498,2014,118,3,2,53,303,2,0,0,3,20,33,104,47,35,98118,0
499,2014,936,4,2,165,1607,1,0,0,4,101,47,80,0,19,98033,0
500,2014,1339,3,1,153,702,1,0,0,3,157,0,54,58,35,98122,0
501,2014,899,3,1,45,1002,1,0,0,3,24,22,41,38,35,98115,0
502,2014,1314,4,2,344,940,2,0,0,3,344,0,104,47,31,98052,0
503,2014,455,5,3,208,1339,1,0,0,3,85,90,113,3,6,98168,0
504,2014,810,3,1,195,2121,1,0,0,4,77,88,56,0,19,98033,0
505,2014,1420,4,1,244,2181,1,0,0,4,243,0,61,45,23,98040,0
506,2014,1483,4,2,364,2232,1,0,0,4,363,0,68,0,23,98040,0
507,2014,368,5,2,219,1364,2,0,0,3,218,0,86,0,21,98038,0
508,2014,901,2,2,86,131,3,0,0,3,90,0,107,0,35,98107,0
509,2014,105,3,1,115,1859,1,0,0,4,118,0,69,0,18,98042,0
510,2014,265,2,1,86,325,2,0,0,3,90,0,108,0,31,98053,0
511,2014,1441,4,2,244,358,1,0,0,4,153,71,10,0,35,98103,0
512,2014,478,3,1,58,1456,1,0,0,4,61,0,55,53,36,98155,0
513,2014,1229,4,2,287,2325,2,0,0,4,286,0,89,0,16,98029,0
514,2014,1356,4,3,409,860,2,0,0,3,312,89,103,0,16,98027,0
515,2014,408,3,1,111,1433,1,0,0,3,47,52,51,38,35,98125,0
516,2014,907,4,1,181,661,1,0,0,5,55,100,22,10,35,98122,0
517,2014,561,3,1,85,1892,1,0,0,3,89,0,68,41,42,98072,0
518,2014,1483,3,2,328,2694,1,1,2,5,218,85,17,0,6,98166,0
519,2014,44,3,1,44,1598,1,0,0,3,48,0,59,33,14,98003,0
520,2014,1106,4,3,210,702,1,0,2,4,145,50,30,0,35,98136,0
521,2014,705,2,2,118,139,3,0,0,3,121,0,109,0,31,98052,0
522,2014,88,2,1,17,2020,1,0,0,3,18,0,53,0,26,98166,0
523,2014,1464,3,2,292,935,1,0,0,4,99,144,62,0,35,98115,0
524,2014,866,4,3,240,1846,2,0,3,3,239,0,18,0,35,98112,0
525,2014,866,5,1,376,2594,1,0,0,4,153,172,63,0,8,98004,0
526,2014,1413,4,2,278,314,1,0,0,3,143,107,36,0,35,98109,0
527,2014,366,2,1,97,1456,1,0,0,3,36,54,75,0,35,98177,0
528,2014,907,4,2,302,999,1,0,0,3,138,128,78,0,19,98034,0
529,2014,11,3,1,81,2932,1,0,0,5,85,0,45,0,21,98038,0
530,2014,1306,3,2,280,1672,2,0,0,3,279,0,92,0,3,98006,0
531,2014,120,3,1,95,1308,1,0,0,5,99,0,41,0,6,98166,0
532,2014,1207,4,3,250,380,1,0,0,4,78,129,64,0,35,98107,0
533,2014,1281,4,2,300,702,1,0,0,5,151,117,28,17,35,98107,0
534,2014,866,4,2,340,2468,1,0,3,3,176,129,76,0,23,98040,0
535,2014,1111,2,1,199,2716,1,1,3,4,199,0,19,34,41,98070,0
536,2014,1131,4,2,161,902,2,0,0,5,165,0,11,25,35,98199,0
537,2014,866,4,3,388,1718,2,0,0,3,386,0,112,1,3,98004,0
538,2014,367,2,1,30,130,2,0,0,3,33,0,105,0,35,98136,0
539,2014,564,2,2,45,17,2,0,0,3,15,32,109,0,35,98116,0
540,2014,1138,3,2,130,159,3,0,0,3,134,0,110,0,35,98103,0
541,2014,1528,4,3,362,744,2,0,0,3,344,15,114,0,31,98052,0
542,2014,602,4,2,216,962,2,0,0,3,215,0,110,0,21,98038,0
543,2014,1538,4,3,363,2081,2,0,0,3,238,105,108,0,19,98033,0
544,2014,786,4,2,373,1330,2,0,0,3,372,0,101,0,32,98058,0
545,2014,1390,5,2,348,1155,2,0,0,3,348,0,113,3,31,98052,0
546,2014,1125,3,3,166,232,2,0,0,4,115,38,109,0,35,98122,0
547,2014,1164,4,2,298,1163,2,0,0,3,297,0,93,0,33,98074,0
548,2014,845,5,4,425,2780,1,0,0,3,211,173,76,0,42,98077,0
549,2014,1322,3,3,353,765,2,0,0,3,352,0,107,0,16,98029,0
550,2014,801,3,2,244,2006,1,0,0,3,105,105,77,48,17,98028,0
551,2014,273,4,2,268,1482,1,0,0,4,142,98,72,0,14,98023,0
552,2014,953,2,2,147,694,1,0,0,3,151,0,106,0,31,98053,0
553,2014,771,3,2,161,1047,1,0,0,4,47,86,54,23,36,98133,0
554,2014,330,3,1,60,1224,1,0,0,5,63,0,81,0,32,98056,0
555,2014,576,5,2,331,853,2,0,0,3,331,0,106,0,18,98030,0
556,2014,943,5,3,258,605,2,0,0,3,257,0,94,0,35,98117,0
557,2014,1347,3,3,402,2952,2,0,0,3,256,126,103,0,16,98027,0
558,2014,998,4,2,229,1276,1,0,0,5,78,114,56,0,3,98005,0
559,2014,938,3,1,80,1343,1,0,0,4,84,0,57,45,3,98008,0
560,2014,1128,4,2,231,902,1,0,0,3,114,88,58,48,35,98115,0
561,2014,1056,4,1,207,1481,1,0,0,4,60,111,63,0,31,98052,0
562,2014,199,5,1,195,1387,1,0,0,3,81,85,62,47,35,98168,0
563,2014,690,3,1,184,702,1,0,0,5,49,107,11,28,35,98108,0
564,2014,866,5,2,345,2496,2,0,0,4,345,0,69,0,43,98004,0
565,2014,147,3,1,81,1276,1,0,0,3,85,0,67,55,18,98030,0
566,2014,320,3,2,120,1812,1,0,0,4,75,33,87,0,11,98019,0
567,2014,1370,6,3,318,280,2,0,0,3,234,65,6,58,35,98102,0
568,2014,187,3,1,177,2766,1,0,0,4,179,0,42,26,1,98001,0
569,2014,1074,3,1,147,284,1,0,0,5,37,86,22,10,35,98122,0
570,2014,1245,3,2,197,1548,2,0,0,4,198,0,75,0,3,98008,0
571,2014,836,4,2,415,1621,1,0,0,3,230,154,104,47,32,98058,0
572,2014,1045,3,1,132,2162,1,0,0,4,76,41,51,43,35,98118,0
573,2014,1340,3,2,162,935,1,0,0,4,105,40,27,0,35,98122,0
574,2014,43,2,1,38,964,1,0,0,3,41,0,43,46,35,98118,0
575,2014,998,7,4,382,1456,2,0,0,3,380,0,70,58,35,98103,0
576,2014,1150,3,2,156,2345,2,0,0,4,160,0,75,0,3,98008,0
577,2014,806,5,2,378,1675,1,0,0,4,154,173,59,0,36,98133,0
578,2014,1538,4,3,478,2494,2,0,0,3,467,0,103,0,33,98075,0
579,2014,513,3,2,193,2383,2,0,0,3,194,0,77,48,41,98070,0
580,2014,1074,4,2,294,2837,2,0,0,4,293,0,77,0,42,98077,0
581,2014,866,4,2,522,2682,2,1,2,2,478,78,23,0,35,98105,0
582,2014,1261,3,1,90,464,1,0,0,3,63,22,56,45,35,98117,0
583,2014,147,4,1,182,2253,1,0,0,3,184,0,39,16,34,98188,0
584,2014,147,3,1,53,1031,1,0,0,3,56,0,47,56,35,98168,0
585,2014,496,3,1,60,1174,1,0,0,3,63,0,68,41,19,98034,0
586,2014,160,2,0,12,780,1,0,0,4,13,0,31,0,35,98133,0
587,2014,608,3,2,118,1043,1,0,2,3,22,79,43,46,35,98146,0
588,2014,6,2,1,26,302,1,0,0,3,27,0,73,57,19,98034,0
589,2014,1430,4,2,395,2093,1,0,2,3,234,135,86,0,3,98004,0
590,2014,1207,4,2,330,823,2,0,0,3,330,0,106,0,25,98056,0
591,2014,1504,4,2,388,1274,2,0,3,3,386,0,100,0,3,98006,0
592,2014,1348,3,1,242,2014,1,0,0,4,241,0,67,0,23,98040,0
593,2014,568,3,1,142,1508,1,0,0,5,58,64,51,0,36,98155,0
594,2014,1189,3,2,181,873,1,0,0,5,72,84,44,0,35,98107,0
595,2014,1207,5,3,379,1812,1,0,0,4,176,160,68,0,31,98052,0
596,2014,1121,3,1,151,507,1,0,0,3,155,0,9,48,35,98103,0
597,2014,1554,4,1,298,487,2,0,0,5,182,86,5,0,35,98109,0
598,2014,774,3,2,81,16,2,0,0,3,56,21,110,0,35,98116,0
599,2014,774,3,2,258,2874,1,0,0,4,257,0,78,44,9,98042,0
600,2014,953,3,1,149,1490,1,0,0,4,153,0,58,19,3,98005,0
601,2014,1138,4,1,182,2314,1,0,0,4,103,63,69,0,3,98007,0
602,2014,1052,5,2,235,1157,1,0,0,3,77,119,64,44,3,98008,0
603,2014,866,5,3,375,2526,1,0,2,5,192,146,82,0,23,98040,0
604,2014,316,3,1,60,1611,1,0,0,4,63,0,73,0,6,98166,0
605,2014,581,3,1,73,1785,1,0,0,4,77,0,53,27,26,98166,0
606,2014,866,5,4,392,1393,2,0,0,3,389,0,101,0,23,98040,0
607,2014,1019,3,1,111,702,2,0,0,3,115,0,10,50,35,98103,0
608,2014,660,4,1,219,2334,1,0,0,3,63,118,56,45,20,98155,0
609,2014,685,4,1,107,902,1,0,0,3,31,65,25,46,35,98126,0
610,2014,323,3,2,182,1506,2,0,0,3,184,0,90,53,1,98001,0
611,2014,866,5,3,511,2656,2,0,2,4,419,113,89,0,23,98040,0
612,2014,147,3,1,145,1181,1,0,0,3,65,61,63,52,1,98001,0
613,2014,417,3,1,101,2274,1,0,0,4,105,0,68,0,42,98077,0
614,2014,425,3,2,95,2376,1,0,0,3,99,0,89,0,11,98019,0
615,2014,1038,3,2,126,786,1,0,0,4,128,0,37,0,35,98115,0
616,2014,810,3,1,84,731,1,0,0,3,88,0,50,49,35,98115,0
617,2014,734,4,2,214,994,2,0,0,3,213,0,102,0,38,98065,0
618,2014,904,4,2,199,837,2,0,0,3,199,0,112,1,17,98028,0
619,2014,943,3,3,316,723,2,0,0,3,244,56,107,0,42,98072,0
620,2014,943,3,2,132,71,2,0,0,3,53,62,108,0,35,98112,0
621,2014,1181,4,3,378,747,2,0,0,3,376,0,112,1,38,98065,0
622,2014,1440,4,2,391,1082,2,0,0,3,282,93,106,0,35,98136,0
623,2014,1162,4,2,223,674,2,0,0,3,222,0,113,3,35,98117,0
624,2014,907,4,2,304,833,2,0,0,3,304,0,109,0,32,98059,0
625,2014,455,3,2,114,707,1,0,0,3,34,66,107,0,35,98106,0
626,2014,608,4,1,139,700,1,0,0,4,36,81,47,32,35,98133,0
627,2014,377,3,1,77,57,3,0,0,3,81,0,107,0,35,98133,0
628,2014,991,3,1,191,702,1,0,0,4,67,96,21,0,35,98117,0
629,2014,1472,4,2,220,1235,2,0,0,5,219,0,58,0,23,98040,0
630,2014,981,4,1,177,1505,1,0,0,4,46,104,55,53,3,98006,0
631,2014,1372,3,1,150,578,1,0,0,4,154,0,6,34,35,98122,0
632,2014,1121,5,2,272,454,2,0,0,5,162,83,29,0,35,98117,0
633,2014,68,2,1,70,1668,1,0,2,3,75,0,11,23,10,98198,0
634,2014,1295,5,5,535,2746,1,0,2,3,474,137,84,0,14,98003,0
635,2014,496,3,2,211,2421,2,0,0,3,210,0,84,0,32,98059,0
636,2014,913,3,1,218,2685,1,0,0,3,117,77,86,0,33,98074,0
637,2014,953,4,2,258,2420,1,0,0,5,257,0,74,0,26,98166,0
638,2014,43,2,1,17,748,1,0,0,5,18,0,52,42,32,98056,0
639,2014,268,3,2,162,1183,1,0,0,4,108,39,86,0,18,98030,0
640,2014,244,3,2,172,1505,1,0,0,4,72,75,52,0,1,98002,0
641,2014,265,3,2,130,852,1,0,0,3,134,0,98,50,1,98092,0
642,2014,573,3,1,86,810,1,0,0,3,49,32,51,38,35,98136,0
643,2014,476,5,2,150,1223,1,0,0,3,52,75,56,45,35,98108,0
644,2014,1058,2,1,68,661,1,0,0,3,73,0,48,38,35,98199,0
645,2014,871,3,2,172,1812,1,0,0,5,174,0,65,0,19,98034,0
646,2014,661,2,1,31,407,1,0,0,3,34,0,47,56,35,98199,0
647,2014,575,3,2,149,201,2,0,0,3,72,59,114,0,16,98029,0
648,2014,394,3,1,54,1887,1,0,0,3,57,0,53,0,17,98028,0
649,2014,972,3,1,104,452,1,0,0,4,65,31,4,0,35,98117,0
650,2014,866,3,2,273,1174,2,0,2,3,272,0,81,57,35,98144,0
651,2014,413,3,2,171,708,2,0,0,3,173,0,112,1,21,98038,0
652,2014,1246,3,1,245,1075,2,0,0,5,182,45,26,0,35,98103,0
653,2014,1029,4,2,227,2401,2,0,0,4,226,0,89,0,25,98059,0
654,2014,1267,4,2,292,489,2,0,0,3,291,0,104,47,16,98029,0
655,2014,1336,3,2,335,2733,1,0,0,4,335,0,92,0,42,98077,0
656,2014,1218,3,1,170,732,1,0,2,5,172,0,3,0,35,98122,0
657,2014,432,3,2,224,921,2,0,0,4,223,0,90,0,18,98031,0
658,2014,985,3,2,207,1315,1,0,0,3,101,78,62,58,36,98133,0
659,2014,943,3,1,135,935,1,0,0,3,140,0,24,55,35,98115,0
660,2014,550,4,1,193,1609,1,0,0,4,96,72,57,45,36,98133,0
661,2014,630,2,1,30,487,1,0,0,3,33,0,55,49,35,98117,0
662,2014,410,4,2,193,1190,2,0,0,3,194,0,95,0,1,98092,0
663,2014,480,3,1,54,787,1,0,0,4,57,0,6,34,35,98144,0
664,2014,860,4,2,215,2850,1,0,0,3,113,78,78,0,13,98024,0
665,2014,47,3,1,33,2179,1,0,0,4,36,0,63,0,18,98030,0
666,2014,1475,3,2,343,2605,1,0,0,3,343,0,54,49,36,98177,0
667,2014,29,3,1,62,2519,1,0,0,3,65,0,78,0,1,98001,0
668,2014,1023,3,1,170,1419,1,0,0,4,172,0,57,45,3,98008,0
669,2014,360,2,1,81,2773,1,0,0,4,85,0,50,27,14,98003,0
670,2014,915,3,2,169,679,2,0,0,3,171,0,105,0,17,98028,0
671,2014,896,3,2,207,2877,1,0,0,3,206,0,59,42,30,98051,0
672,2014,528,3,3,208,2237,2,0,0,3,207,0,80,0,40,98168,0
673,2014,825,4,2,238,2366,2,0,0,3,237,0,91,0,11,98019,0
674,2014,1259,4,2,202,839,1,0,0,5,101,75,41,0,35,98199,0
675,2014,1557,4,2,484,2956,2,0,0,3,473,0,88,44,42,98072,0
676,2014,792,3,1,145,1276,1,0,0,4,58,65,40,45,35,98125,0
677,2014,1496,5,4,423,1430,2,0,0,3,418,0,108,0,33,98075,0
678,2014,376,3,1,210,1955,2,0,0,4,209,0,66,0,32,98059,0
679,2014,985,2,2,246,3054,1,0,0,3,140,82,92,0,16,98027,0
680,2014,482,3,2,185,432,2,0,0,3,187,0,97,0,32,98056,0
681,2014,1136,4,2,261,2762,2,0,0,3,260,0,93,0,31,98053,0
682,2014,394,3,1,118,1366,1,0,0,3,121,0,52,52,36,98133,0
683,2014,512,5,3,230,1942,1,0,0,3,102,97,105,0,34,98188,0
684,2014,275,2,1,17,902,1,0,0,4,18,0,49,29,36,98155,0
685,2014,169,4,2,140,1684,1,0,0,4,57,63,75,0,1,98092,0
686,2014,1295,4,2,381,1950,2,0,0,3,379,0,100,0,19,98034,0
687,2014,1102,5,1,224,902,1,0,0,3,113,85,23,42,35,98199,0
688,2014,144,3,1,93,1265,1,0,0,4,96,0,73,0,1,98002,0
689,2014,650,2,1,45,261,1,0,0,4,36,10,18,20,35,98117,0
690,2014,1374,3,2,276,2298,2,0,0,3,275,0,86,0,31,98052,0
691,2014,230,4,2,225,598,2,0,0,3,224,0,106,0,9,98042,0
692,2014,1541,4,2,235,2097,1,0,0,4,234,0,55,53,3,98004,0
693,2014,366,3,1,83,1514,1,0,0,3,87,0,46,0,35,98115,0
694,2014,1125,4,2,147,2104,1,0,0,4,151,0,66,0,31,98052,0
695,2014,1251,4,3,354,1148,2,0,0,3,353,0,104,47,33,98075,0
696,2014,1485,4,2,369,1317,2,0,0,3,367,0,95,0,3,98006,0
697,2014,705,4,2,336,2662,2,0,0,3,336,0,99,0,1,98092,0
698,2014,893,4,2,232,1239,1,0,0,4,90,107,73,0,19,98034,0
699,2014,774,3,2,320,2511,2,0,0,3,319,0,89,0,14,98003,0
700,2014,1490,5,2,268,1890,2,0,0,3,267,0,72,46,23,98040,0
701,2014,129,2,1,80,1174,1,0,0,3,84,0,67,55,40,98168,0
702,2014,739,3,2,276,748,2,0,0,3,275,0,108,0,32,98059,0
703,2014,1343,3,2,261,419,2,0,0,3,260,0,107,0,16,98029,0
704,2014,866,4,3,512,1777,1,0,0,3,344,179,107,0,33,98074,0
705,2014,242,3,2,149,711,2,0,0,3,153,0,103,0,14,98023,0
706,2014,1077,4,2,227,2195,1,0,0,3,226,0,83,53,33,98074,0
707,2014,225,3,2,142,1237,1,0,0,3,74,53,79,58,32,98058,0
708,2014,568,4,2,294,885,2,0,0,3,293,0,98,50,1,98092,0
709,2014,814,3,1,83,1988,1,0,0,3,87,0,59,33,3,98008,0
710,2014,77,3,1,67,1456,1,0,0,3,72,0,32,0,35,98168,0
711,2014,1059,4,2,273,1314,1,0,0,3,115,120,86,0,33,98074,0
